objectid,country,name,company,group_comp,subgroup,groupid,area_ha
7034,IDN,PT. Sawita Karya Manunggal (SKM),PT. Sawita Karya Manunggal (SKM),No group,,99,10226
7035,IDN,PT. Bersama Sejahtera Sakti 3,PT. Bersama Sejahtera Sakti,Sime Darby,,66,3852
7036,IDN,PT. Inti Gerak Maju 4,PT. Inti Gerak Maju,Sinar Mas,,68,3032
7037,IDN,PTP Nusantara XIII 3,PTP Nusantara XIII,PT Perkebunan Nusantara III Persero,,57,4619
7038,IDN,PT. Gawi Makmur Kalimantan,PT. Gawi Makmur Kalimantan,Wings,,78,7297
7039,IDN,PT. Sajang Heulang 7,PT. Sajang Heulang,Sime Darby,,66,59
7040,IDN,PT. Malindo Jaya Diraja 9,PT. Malindo Jaya Diraja,No group,,99,7097
7041,IDN,PT. Alam Raya Kencana Mas 1,PT. Alam Raya Kencana Mas,No group,,99,3918
7042,IDN,PT. Alam Raya Kencana Mas 2,PT. Alam Raya Kencana Mas,No group,,99,9949
7043,IDN,PT. Malindo Jaya Diraja 10,PT. Malindo Jaya Diraja,No group,,99,3134
7044,IDN,PT. Cakung Permata Nusa 4,PT. Cakung Permata Nusa,Astra International,,5,654
7045,IDN,PT. Cakradenta Agung Pertiwi 13,PT. Cakradenta Agung Pertiwi,Astra International,,5,95
7046,IDN,PT. Paripurna Swakarsa 1,PT. Paripurna Swakarsa,Sime Darby,,66,225
7047,IDN,PT. Candi Arta 2,PT. Candi Arta,No group,,99,171
7048,IDN,PT. Bumi Raya Investindo 2,PT. Bumi Raya Investindo,Tiga Pilar Sejahtera Food,PT Bumi Raya Investindo,74,1397
7049,IDN,PT. Bumi Raya Investindo 3,PT. Bumi Raya Investindo,Tiga Pilar Sejahtera Food,PT Bumi Raya Investindo,74,534
7050,IDN,PT. Cakradenta Agung Pertiwi 14,PT. Cakradenta Agung Pertiwi,Astra International,,5,1513
7051,IDN,PT. Cakung Permata Nusa 5,PT. Cakung Permata Nusa,Astra International,,5,1011
7052,IDN,PT. Cakung Permata Nusa 6,PT. Cakung Permata Nusa,Astra International,,5,483
7053,IDN,PT. Hasbur Sawit Putera,PT. Hasbur Sawit Putera,No group,,99,5290
7054,IDN,PD. Aneka Usaha Barakat,PD. Aneka Usaha Barakat,No group,,99,6278
7055,IDN,PT. Paripurna Swakarsa 2,PT. Paripurna Swakarsa,Sime Darby,,66,225
7056,IDN,PT. Bina Banua Kharismatik Sakumpul,PT. Bina Banua Kharismatik Sakumpul,No group,,99,13717
7057,IDN,PT. Singaland Asetama,PT. Singaland Asetama,Sinar Mas,,68,5440
7058,IDN,PT. Bina Banua Sakumpul,PT. Bina Banua Sakumpul,No group,,99,7369
7059,IDN,PT. Astra Agro Lestari 1,PT. Astra Agro Lestari,Astra International,,5,574
7060,IDN,PT. Karya Pratama Agri Sejahtera 1,PT. Karya Pratama Agri Sejahtera,No group,,99,102
7061,IDN,PT. Karya Pratama Agri Sejahtera 2,PT. Karya Pratama Agri Sejahtera,No group,,99,581
7062,IDN,PT. Karya Pratama Agri Sejahtera 3,PT. Karya Pratama Agri Sejahtera,No group,,99,645
7063,IDN,PT. Karya Pratama Agri Sejahtera 4,PT. Karya Pratama Agri Sejahtera,No group,,99,120
7064,IDN,PT. Sinar Kencana Inti Perkasa 1,PT. Sinar Kencana Inti Perkasa,Sinar Mas,,68,1649
7065,IDN,PT. Sinar Kencana Inti Perkasa 2,PT. Sinar Kencana Inti Perkasa,Sinar Mas,,68,3536
7066,IDN,PT. Sinar Kencana Inti Perkasa 3,PT. Sinar Kencana Inti Perkasa,Sinar Mas,,68,6100
7067,IDN,PT. Astra Agro Lestari 2,PT. Astra Agro Lestari,Astra International,,5,2361
7068,IDN,PT. Langgeng Muara Makmur 2,PT. Langgeng Muara Makmur,Sime Darby,,66,4152
7069,IDN,PT. Langgeng Muara Makmur 3,PT. Langgeng Muara Makmur,Sime Darby,,66,1936
7070,IDN,PT. Borneo International Anugerah 1,PT. Borneo International Anugerah,Borneo Group,,84,14427
7071,IDN,PT. Riau Agrotama Plantation 1,PT. Riau Agrotama Plantation,Salim Group,,60,6688
7072,IDN,PT. Ledo Lestari,PT. Ledo Lestari,Duta Palma Group,,17,20585
7073,IDN,PT. Wirata Daya Bangun Persada,PT. Wirata Daya Bangun Persada,Duta Palma Group,,17,16371
7074,IDN,PT. Bukit Jagoi Indah 1,PT. Bukit Jagoi Indah,No group,,99,7555
7075,IDN,PT. Wawasan Kebun Nusantara 1,PT. Wawasan Kebun Nusantara,Ganda Group,,19,17288
7076,IDN,PT. Ceria Prima 1,PT. Ceria Prima,Duta Palma Group,,17,8351
7077,IDN,PT. Ceria Prima 2,PT. Ceria Prima,Duta Palma Group,,17,11769
7078,IDN,PT. Mardian Wira Raya (Kakao),PT. Mardian Wira Raya (Kakao),No group,,99,1064
7079,IDN,PT. Mitra Inti Sejati Plantation 1,PT. Mitra Inti Sejati Plantation,PT Mitra Inti Sejati Plantation or MISP,,55,15084
7080,IDN,PT. Mitra Daya Prima 1,PT. Mitra Daya Prima,No group,,99,710
7081,IDN,PT. Darbi Plantations,PT. Darbi Plantations,No group,,99,7917
7082,IDN,PT. Karya Sukses Utama Prima 1,PT. Karya Sukses Utama Prima,No group,,99,12719
7083,IDN,PT. Tanggi Prima Agro 1,PT. Tanggi Prima Agro,No group,,99,906
7084,IDN,PT. Samudera Emas Abadi Planta,PT. Samudera Emas Abadi Planta,No group,,99,5294
7085,IDN,PT. Darmex Plantation,PT. Darmex Plantation,Duta Palma Group,,17,14911
7086,IDN,PT. Bengkayang Subur,PT. Bengkayang Subur,No group,,99,19732
7087,IDN,PT. Putra Makmur Lestari,PT. Putra Makmur Lestari,No group,,99,11266
7088,IDN,PT. Prakarsa Wiranata,PT. Prakarsa Wiranata,No group,,99,7027
7089,IDN,PT. Dumai Inti Utama,PT. Dumai Inti Utama,No group,,99,19897
7090,IDN,PTPN XIII 11,PTPN XIII,Perkebunan Nusantara,,51,10905
7091,IDN,PT. Jo Perkasa Agro Technilogi 1,PT. Jo Perkasa Agro Technilogi,No group,,99,9398
7092,IDN,PTPN XIII 12,PTPN XIII,Perkebunan Nusantara,,51,14072
7093,IDN,PTPN XIII 13,PTPN XIII,Perkebunan Nusantara,,51,317
7094,IDN,PT. Pati Ware,PT. Pati Ware,Ganda Group,,19,10529
7095,IDN,PT. Jo Perkasa Agro Technilogi 2,PT. Jo Perkasa Agro Technilogi,No group,,99,5477
7096,IDN,PT. Lestari Alam Raya,PT. Lestari Alam Raya,No group,,99,13958
7097,IDN,PT. Hasi Bumi Andalan,PT. Hasi Bumi Andalan,No group,,99,1948
7098,IDN,PT. Citra Tani Utama,PT. Citra Tani Utama,Rana Wastu Group,,91,178
7099,IDN,PT. KMS,PT. KMS,No group,,99,3143
7100,IDN,PT. Bumi Artha Lestari,PT. Bumi Artha Lestari,No group,,99,203
7101,IDN,PT. Sarnah Indah Sejati,PT. Sarnah Indah Sejati,No group,,99,573
7102,IDN,PT. Maha Jayaraya 1,PT. Maha Jayaraya,No group,,99,80
7103,IDN,PT. Multi Harmoni,PT. Multi Harmoni,No group,,99,289
7104,IDN,PT. ABS,PT. ABS,No group,,99,214
7105,IDN,PT. Maha Jayaraya 2,PT. Maha Jayaraya,No group,,99,36
7106,IDN,PT. Maha Jayaraya 3,PT. Maha Jayaraya,No group,,99,79
7107,IDN,PT. Maha Jayaraya 4,PT. Maha Jayaraya,No group,,99,51
7108,IDN,PT. Agrina Estate,PT. Agrina Estate,No group,,99,490
7109,IDN,PT. Maha Jayaraya 5,PT. Maha Jayaraya,No group,,99,35
7110,IDN,PT. Daya Raya,PT. Daya Raya,No group,,99,5205
7111,IDN,PT. Muara Sungai Landak,PT. Muara Sungai Landak,No group,,99,14294
7112,IDN,PT. SKP 1,PT. SKP,No group,,99,4008
7113,IDN,PT. SKP 2,PT. SKP,No group,,99,3170
7114,IDN,PT. Tri H.M 1,PT. Tri H.M,No group,,99,6933
7115,IDN,PT. Bumi Subur Lestari,PT. Bumi Subur Lestari,BRU Group,,85,2807
7116,IDN,PT. Raya Kaya 1,PT. Raya Kaya,No group,,99,896
7117,IDN,PT. Bojong Permai 1,PT. Bojong Permai,No group,,99,80
7118,IDN,PT. Ragam R. R,PT. Ragam R. R,No group,,99,14739
7119,IDN,PT. Bumi Perkasa 1,PT. Bumi Perkasa,Sungai Budi Group,,71,5449
7120,IDN,PT. Sari Kencana,PT. Sari Kencana,No group,,99,544
7121,IDN,PT. Bumi Perkasa 2,PT. Bumi Perkasa,Sungai Budi Group,,71,11636
7122,IDN,PT. Mitra Agro Makmur,PT. Mitra Agro Makmur,No group,,99,24237
7123,IDN,PT. Pinantara,PT. Pinantara,No group,,99,35
7124,IDN,PT. Fajar Saudara Lestari 1,PT. Fajar Saudara Lestari,No group,,99,15473
7125,IDN,PT. Fajar Saudara Lestari 2,PT. Fajar Saudara Lestari,No group,,99,133
7126,IDN,PT. Pelita Bumi Karya Abadi 1,PT. Pelita Bumi Karya Abadi,No group,,99,222
7127,IDN,PT. Pelita Bumi Karya Abadi 2,PT. Pelita Bumi Karya Abadi,No group,,99,187
7128,IDN,PT. Pelita Bumi Karya Abadi 3,PT. Pelita Bumi Karya Abadi,No group,,99,106
7129,IDN,PT. Golden Land Makmur,PT. Golden Land Makmur,No group,,99,3704
7130,IDN,PT. Natuna Inti Makmur 1,PT. Natuna Inti Makmur,No group,,99,335
7131,IDN,PT. Kaliau Mas Perkasa,PT. Kaliau Mas Perkasa,No group,,99,14968
7132,IDN,PT. Buluh Cawang Plantation 1,PT. Buluh Cawang Plantation,Wilmar,,77,15857
7133,IDN,PT. Wilmar Sambas Plantation 1,PT. Wilmar Sambas Plantation,Wilmar,,77,18300
7134,IDN,PT. Buluh Cawang Plantation 2,PT. Buluh Cawang Plantation,Wilmar,,77,1357
7135,IDN,PT. Saifuudin Corp,PT. Saifuudin Corp,Wilmar,,77,5974
7136,IDN,PT. Alao Kuning,PT. Alao Kuning,No group,,99,6770
7137,IDN,PT. Wilmar Sambas Plantation 2,PT. Wilmar Sambas Plantation,Wilmar,,77,17852
7138,IDN,PT. Wana Hijau Semesta,PT. Wana Hijau Semesta,No group,,99,8093
7139,IDN,PT. Agronusa Investama 1,PT. Agronusa Investama,Wilmar,,77,9505
7140,IDN,PT. Sampoerna Agro 1,PT. Sampoerna Agro,Sampoerna Agro,,62,7326
7141,IDN,PT. Bukit Jagoi Indah 2,PT. Bukit Jagoi Indah,No group,,99,7555
7142,IDN,PT. Bukit Jagoi Indah 3,PT. Bukit Jagoi Indah,No group,,99,423
7143,IDN,PT. Mitra Inti Sejati Plantation 2,PT. Mitra Inti Sejati Plantation,PT Mitra Inti Sejati Plantation or MISP,,55,9478
7144,IDN,PT. Agronusa Investama 2,PT. Agronusa Investama,Wilmar,,77,5572
7145,IDN,PT. Sampoerna Agro 2,PT. Sampoerna Agro,Sampoerna Agro,,62,4784
7146,IDN,PT. Multi Daya Fortuna,PT. Multi Daya Fortuna,No group,,99,8868
7147,IDN,PT. Wawasan Kebun Nusantara 2,PT. Wawasan Kebun Nusantara,Ganda Group,,19,17288
7148,IDN,PT. Ceria Prima 3,PT. Ceria Prima,Duta Palma Group,,17,8351
7149,IDN,PT. Karya Boga Mitra,PT. Karya Boga Mitra,Rana Wastu Group,,91,7773
7150,IDN,PT. MDF,PT. MDF,No group,,99,1132
7151,IDN,PT. Mitra Inti Sejati Plantation 3,PT. Mitra Inti Sejati Plantation,PT Mitra Inti Sejati Plantation or MISP,,55,7614
7152,IDN,PT. Mardian Wira Raya,PT. Mardian Wira Raya,No group,,99,1064
7153,IDN,PT. Mitra Daya Prima 2,PT. Mitra Daya Prima,No group,,99,710
7154,IDN,PT. Karya Boga Kusuma,PT. Karya Boga Kusuma,Rana Wastu Group,,91,6721
7155,IDN,PT. Rana Wastu Kencana III,PT. Rana Wastu Kencana III,Rana Wastu Group,,91,4548
7156,IDN,PT. Mitra Jeruk Lestari,PT. Mitra Jeruk Lestari,No group,,99,615
7157,IDN,PT. Sampoerna Agro 3,PT. Sampoerna Agro,Sampoerna Agro,,62,2579
7158,IDN,PT. Putra Lirik Domas,PT. Putra Lirik Domas,Ganda Group,,19,3120
7159,IDN,PT. Sumatra Unggul Makmur,PT. Sumatra Unggul Makmur,Ganda Group,,19,13581
7160,IDN,PT. Rana Wastu Kencana,PT. Rana Wastu Kencana,Rana Wastu Group,,91,5993
7161,IDN,PT. Mitra Inti Sejati Plantation 4,PT. Mitra Inti Sejati Plantation,PT Mitra Inti Sejati Plantation or MISP,,55,4590
7162,IDN,PT. Karya Sukses Utama Prima 2,PT. Karya Sukses Utama Prima,No group,,99,7044
7163,IDN,PT. Tanggi Prima Agro 2,PT. Tanggi Prima Agro,No group,,99,98
7164,IDN,PT. Sampoerna Agro 4,PT. Sampoerna Agro,Sampoerna Agro,,62,4096
7165,IDN,PT. Sungai Deras,PT. Sungai Deras,No group,,99,72
7166,IDN,PT. Mutra Makmur Lestari,PT. Mutra Makmur Lestari,No group,,99,11266
7167,IDN,PT. Monodon Prima Sakti 1,PT. Monodon Prima Sakti,No group,,99,12
7168,IDN,PT. Monodon Prima Sakti 2,PT. Monodon Prima Sakti,No group,,99,15
7169,IDN,PT. Anugerah Borneo Perkasa,PT. Anugerah Borneo Perkasa,No group,,99,6117
7170,IDN,PT. Palm Beach Indonesia 1,PT. Palm Beach Indonesia,No group,,99,191
7171,IDN,PT. Palm Beach Indonesia 2,PT. Palm Beach Indonesia,No group,,99,57
7172,IDN,PT. DWI Setya Utama,PT. DWI Setya Utama,No group,,99,170
7173,IDN,PT. Mahkota Marga Sejahtera,PT. Mahkota Marga Sejahtera,No group,,99,9
7174,IDN,PTPN XIII 14,PTPN XIII,Perkebunan Nusantara,,51,10905
7175,IDN,PT. Inma Makmur Lestari,PT. Inma Makmur Lestari,PT Malindo Jaya Makmur,,56,21506
7176,IDN,PT. Inma Jaya Group,PT. Inma Jaya Group,PT Malindo Jaya Makmur,,56,14607
7177,IDN,PT. Sepanjang Inti Surya Utama,PT. Sepanjang Inti Surya Utama,Genting Group,,20,13445
7178,IDN,PT. Makmur Jaya Malindo,PT. Makmur Jaya Malindo,PT Malindo Jaya Makmur,,56,20400
7179,IDN,PT. Bumi Tata Lestari,PT. Bumi Tata Lestari,No group,,99,13762
7180,IDN,PTPN XIII 15,PTPN XIII,Perkebunan Nusantara,,51,14072
7181,IDN,PT. SB JBF,PT. SB JBF,No group,,99,52
7182,IDN,PT. Global Kalimantan Makmur,PT. Global Kalimantan Makmur,Indonusa Group,,29,27414
7183,IDN,PTPN XIII 16,PTPN XIII,Perkebunan Nusantara,,51,317
7184,IDN,PT. Bumi Kapuas,PT. Bumi Kapuas,No group,,99,22
7185,IDN,PT. Jo Perkasa Agro Technilogi 3,PT. Jo Perkasa Agro Technilogi,No group,,99,5477
7186,IDN,PT. Citra Karya Injata,PT. Citra Karya Injata,No group,,99,1207
7187,IDN,PT. Karya Mufakat Lestari 1,PT. Karya Mufakat Lestari,No group,,99,3539
7188,IDN,PT. Kalimantan Bina Permai 1,PT. Kalimantan Bina Permai,Lyman Group,,39,38668
7189,IDN,PT. Kebun Aria 1,PT. Kebun Aria,Lion Group,,38,4710
7190,IDN,PT. Grand Utama Mandiri 1,PT. Grand Utama Mandiri,No group,,99,17418
7191,IDN,PT. Indoresins Putra Mandiri,PT. Indoresins Putra Mandiri,Wilmar,,77,18077
7192,IDN,PT. Agrina Indah,PT. Agrina Indah,Rokan Group,,103,616
7193,IDN,PT. Flora Fauna Lestari,PT. Flora Fauna Lestari,No group,,99,421
7194,IDN,PT. Bonti Permai Jayaraya 1,PT. Bonti Permai Jayaraya,Lyman Group,,39,387
7195,IDN,PT. Prana Reksa Karya,PT. Prana Reksa Karya,No group,,99,21860
7196,IDN,PT. Purna Kahuripan,PT. Purna Kahuripan,Rokan Group,,103,3775
7197,IDN,PT. Bonti Permai Jayaraya 2,PT. Bonti Permai Jayaraya,Lyman Group,,39,148
7198,IDN,PT. Bonti Permai Jayaraya 3,PT. Bonti Permai Jayaraya,Lyman Group,,39,500
7199,IDN,PT. Wira Rivaco Mandum 1,PT. Wira Rivaco Mandum,Lyman Group,,39,3556
7200,IDN,PT. Kebun Aria 2,PT. Kebun Aria,Lion Group,,38,6370
7201,IDN,PT. Grand Utama Mandiri 2,PT. Grand Utama Mandiri,No group,,99,1464
7202,IDN,PT. Bonti Permai Jayaraya 4,PT. Bonti Permai Jayaraya,Lyman Group,,39,165
7203,IDN,PT. Bonti Permai Jayaraya 5,PT. Bonti Permai Jayaraya,Lyman Group,,39,778
7204,IDN,PT. Bonti Permai Jayaraya 6,PT. Bonti Permai Jayaraya,Lyman Group,,39,158
7205,IDN,PT. Melati Indah Kalbar,PT. Melati Indah Kalbar,No group,,99,99
7206,IDN,PT. Bonti Permai Jayaraya 7,PT. Bonti Permai Jayaraya,Lyman Group,,39,124
7207,IDN,PT. Maiska Bhumi Semesta 1,PT. Maiska Bhumi Semesta,PT Global Natural Resources,,54,567
7208,IDN,PT. Bonti Permai Jayaraya 8,PT. Bonti Permai Jayaraya,Lyman Group,,39,226
7209,IDN,PT. Wira Rivaco Mandum 2,PT. Wira Rivaco Mandum,Lyman Group,,39,4095
7210,IDN,PT. Mestika Karunia Abadi 1,PT. Mestika Karunia Abadi,No group,,99,1652
7211,IDN,PT. Daya Landak Plantation 1,PT. Daya Landak Plantation,Wilmar,,77,15221
7212,IDN,PT. Nusantara Mukti Sentosa,PT. Nusantara Mukti Sentosa,Sinar Mas,,68,19078
7213,IDN,PT. Bukit Prima Platindo,PT. Bukit Prima Platindo,MP Evans Group PLC (MPE),,46,17107
7214,IDN,PT. Kalimantan Sanggar Pusaka 1,PT. Kalimantan Sanggar Pusaka,Lyman Group,,39,1743
7215,IDN,PT. Ponti Makmur Sejahtera,PT. Ponti Makmur Sejahtera,No group,,99,2689
7216,IDN,PT. Daya Landak Plantation 2,PT. Daya Landak Plantation,Wilmar,,77,554
7217,IDN,PT. Dayajaya,PT. Dayajaya,No group,,99,6050
7218,IDN,PT. Puri Kencana Permai,PT. Puri Kencana Permai,No group,,99,5288
7219,IDN,PT. Citra Nusa Inti Sawit,PT. Citra Nusa Inti Sawit,SIMP,,67,12086
7220,IDN,PT. Ratu Badis Adhi Perkasa,PT. Ratu Badis Adhi Perkasa,No group,,99,4569
7221,IDN,PT. Kirana Kapuas,PT. Kirana Kapuas,No group,,99,7734
7222,IDN,PT. Bumi Pratama Khatulistiwa 1,PT. Bumi Pratama Khatulistiwa,Wilmar,,77,49573
7223,IDN,PT. Grand Mitra Borneo,PT. Grand Mitra Borneo,No group,,99,16211
7224,IDN,PT. Bintang Surya Utama,PT. Bintang Surya Utama,No group,,99,14610
7225,IDN,PT. Pelimindo Alam Sakti,PT. Pelimindo Alam Sakti,No group,,99,5635
7226,IDN,PT. Agrina Sawit Perdana,PT. Agrina Sawit Perdana,No group,,99,11152
7227,IDN,PT. SKP 3,PT. SKP,No group,,99,4008
7228,IDN,PT. Kalimantan Sanggar Pusaka 2,PT. Kalimantan Sanggar Pusaka,Lyman Group,,39,885
7229,IDN,PT. Sintang Agro Mandiri,PT. Sintang Agro Mandiri,No group,,99,5931
7230,IDN,PT. Kalimantan Oleo Ind,PT. Kalimantan Oleo Ind,No group,,99,4833
7231,IDN,PT. Permata Hijau Sarana 1,PT. Permata Hijau Sarana,MP Evans Group PLC (MPE),,46,657
7232,IDN,PT. Mitra Sawit Kumala Abadi,PT. Mitra Sawit Kumala Abadi,No group,,99,10353
7233,IDN,PT. Permata Hijau Sarana 2,PT. Permata Hijau Sarana,MP Evans Group PLC (MPE),,46,4440
7234,IDN,PT. Multi Prima Entakai 1,PT. Multi Prima Entakai,MP Evans Group PLC (MPE),,46,3726
7235,IDN,PT. Multi Prima Entakai 2,PT. Multi Prima Entakai,MP Evans Group PLC (MPE),,46,13393
7236,IDN,PT. Multi Prima Entakai 3,PT. Multi Prima Entakai,MP Evans Group PLC (MPE),,46,8452
7237,IDN,PT. SKP 4,PT. SKP,No group,,99,3170
7238,IDN,PT. Sinar Dinamika Kapuas 1,PT. Sinar Dinamika Kapuas,Lyman Group,,39,15513
7239,IDN,PT. Permata Hijau Sarana 3,PT. Permata Hijau Sarana,MP Evans Group PLC (MPE),,46,375
7240,IDN,PTPN XIII 17,PTPN XIII,Perkebunan Nusantara,,51,10857
7241,IDN,PT. Mega Sawindo Perkasa 1,PT. Mega Sawindo Perkasa,Incasi Raya,,26,11965
7242,IDN,PT. Sawit Desa Kapuas 1,PT. Sawit Desa Kapuas,Surya Borneo Indah,,72,3236
7243,IDN,PT. Koperasi Trihanura,PT. Koperasi Trihanura,No group,,99,5260
7244,IDN,PT. Multi Prima Entakai 4,PT. Multi Prima Entakai,MP Evans Group PLC (MPE),,46,29575
7245,IDN,PTPN XIII 18,PTPN XIII,Perkebunan Nusantara,,51,28736
7246,IDN,PT. Surya Deli,PT. Surya Deli,MJP Group,,44,16074
7247,IDN,PT. Multi Jaya Perkasa,PT. Multi Jaya Perkasa,MJP Group,,44,43416
7248,IDN,PT. Sawit Desa Kapuas 2,PT. Sawit Desa Kapuas,Surya Borneo Indah,,72,723
7249,IDN,PT. Agrindo Prima Niagra,PT. Agrindo Prima Niagra,Surya Borneo Indah,,72,17025
7250,IDN,PT. Sinar Dinamika Kapuas 2,PT. Sinar Dinamika Kapuas,Lyman Group,,39,114
7251,IDN,PT. Bintara Tani Nusantara 1,PT. Bintara Tani Nusantara,Incasi Raya,,26,19400
7252,IDN,PT. Sinar Dinamika Kapuas 3,PT. Sinar Dinamika Kapuas,Lyman Group,,39,76
7253,IDN,PT. Sawit Dinamika Kapuas II 1,PT. Sawit Dinamika Kapuas II,No group,,99,6222
7254,IDN,PT. Kapuas K,PT. Kapuas K,No group,,99,25
7255,IDN,PT. Sawit Dinamika Kapuas II 2,PT. Sawit Dinamika Kapuas II,No group,,99,189
7256,IDN,PT. Titin Boyok Sawit Makmur,PT. Titin Boyok Sawit Makmur,No group,,99,5031
7257,IDN,PT. Sawit Desa Kapuas 3,PT. Sawit Desa Kapuas,Surya Borneo Indah,,72,9324
7258,IDN,PT. Bumi Kita Utama,PT. Bumi Kita Utama,No group,,99,4603
7259,IDN,PT. Sawit Dinamika Kapuas II 3,PT. Sawit Dinamika Kapuas II,No group,,99,603
7260,IDN,PT. Sumatra Makmur Lestari 1,PT. Sumatra Makmur Lestari,Incasi Raya,,26,44026
7261,IDN,PT. Bintara Tani Nusantara 2,PT. Bintara Tani Nusantara,Incasi Raya,,26,1425
7262,IDN,PT. Tri H.M 2,PT. Tri H.M,No group,,99,6933
7263,IDN,PT. Sawit Dinamika Kapuas II 4,PT. Sawit Dinamika Kapuas II,No group,,99,144
7264,IDN,PT. Sawit Dinamika Kapuas II 5,PT. Sawit Dinamika Kapuas II,No group,,99,327
7265,IDN,PT. Raya Kaya 2,PT. Raya Kaya,No group,,99,896
7266,IDN,PT. Bintang Sawit Lestari,PT. Bintang Sawit Lestari,No group,,99,19257
7267,IDN,PT. Kalbar Inti Plantation 1,PT. Kalbar Inti Plantation,No group,,99,10853
7268,IDN,PT. Bojong Permai 2,PT. Bojong Permai,No group,,99,80
7269,IDN,PT. Kalbar Inti Plantation 2,PT. Kalbar Inti Plantation,No group,,99,5514
7270,IDN,PT. Bumi Perkasa 3,PT. Bumi Perkasa,Sungai Budi Group,,71,5449
7271,IDN,PT. INHUTANI III 4,PT. INHUTANI III,No group,,99,7466
7272,IDN,PT. Sumatra Jaya Agro Lestari,PT. Sumatra Jaya Agro Lestari,Incasi Raya,,26,15531
7273,IDN,PT. Arvena Sepakat 1,PT. Arvena Sepakat,Incasi Raya,,26,22030
7274,IDN,PT. Mustika Agung Sentosa,PT. Mustika Agung Sentosa,No group,,99,19702
7275,IDN,PT. Rimbunan Hijau Jaya,PT. Rimbunan Hijau Jaya,No group,,99,13666
7276,IDN,PT. Arvena Sepakat 2,PT. Arvena Sepakat,Incasi Raya,,26,7181
7277,IDN,PT. Kelini Raya Utama,PT. Kelini Raya Utama,No group,,99,4282
7278,IDN,PT. Batu Serundung,PT. Batu Serundung,No group,,99,12239
7279,IDN,PT. Borneo Bhakti Sejahtera 2,PT. Borneo Bhakti Sejahtera,No group,,99,21296
7280,IDN,PT. Citra Permata Serundung 1,PT. Citra Permata Serundung,No group,,99,1001
7281,IDN,PT. Merbau Sakti Tani,PT. Merbau Sakti Tani,No group,,99,15808
7282,IDN,PT. Finantara,PT. Finantara,Sinar Mas,,68,35
7283,IDN,PT. Koperasi Kingsang Makmur,PT. Koperasi Kingsang Makmur,No group,,99,1078
7284,IDN,PT. Pulau Lestari Jaya,PT. Pulau Lestari Jaya,No group,,99,20496
7285,IDN,PT. Citra Permata Serundung 2,PT. Citra Permata Serundung,No group,,99,7509
7286,IDN,PT. Kalimantan Agro Lestari 1,PT. Kalimantan Agro Lestari,No group,,99,23156
7287,IDN,PT. Fajar Saudara Lestari 3,PT. Fajar Saudara Lestari,No group,,99,15473
7288,IDN,PT. Marsam Citra Adiperkasa 2,PT. Marsam Citra Adiperkasa,Surya Dumai Group,,94,19698
7289,IDN,PT. Kalimantan Agro Lestari 2,PT. Kalimantan Agro Lestari,No group,,99,11212
7290,IDN,PT. Surya Mukti Perkasa,PT. Surya Mukti Perkasa,No group,,99,14936
7291,IDN,PT. Sawit Sehat,PT. Sawit Sehat,Genting Group,,20,17089
7292,IDN,PT. Hamparan Sawit Khatulistiwa 1,PT. Hamparan Sawit Khatulistiwa,No group,,99,5357
7293,IDN,PT. Hamparan Sawit Khatulistiwa 2,PT. Hamparan Sawit Khatulistiwa,No group,,99,2337
7294,IDN,PT. Sepanjang Inti Sury Utama 1,PT. Sepanjang Inti Sury Utama,Genting Group,,20,16709
7295,IDN,PT. Sepanjang Inti Surya Abadi 1,PT. Sepanjang Inti Surya Abadi,Genting Group,,20,14888
7296,IDN,PT. Sawit Murni,PT. Sawit Murni,Genting Group,,20,18314
7297,IDN,PT. Alam Kalbar,PT. Alam Kalbar,No group,,99,369
7298,IDN,PT. Golden Youth Plantation In,PT. Golden Youth Plantation In,No group,,99,17980
7299,IDN,PT. Indota Kalbar,PT. Indota Kalbar,No group,,99,7301
7300,IDN,PT. Lahan Agro Inti Ketapang,PT. Lahan Agro Inti Ketapang,No group,,99,26876
7301,IDN,PT. Agro Palma Lestari,PT. Agro Palma Lestari,No group,,99,14578
7302,IDN,PT. Limpah Sejahtera,PT. Limpah Sejahtera,No group,,99,19817
7303,IDN,PT. Sinar Karya Mandiri,PT. Sinar Karya Mandiri,No group,,99,21635
7304,IDN,PT. Agro Palma Panca Mitra,PT. Agro Palma Panca Mitra,No group,,99,16477
7305,IDN,PT. Duta Sumber Nabati 1,PT. Duta Sumber Nabati,Sime Darby,,66,3139
7306,IDN,PT. Smart Corporation 3,PT. Smart Corporation,Sinar Mas,,68,37238
7307,IDN,PT. Mekar Karya Kahuripan,PT. Mekar Karya Kahuripan,No group,,99,17269
7308,IDN,PT. Cipta Karsa Kahuripan,PT. Cipta Karsa Kahuripan,No group,,99,13388
7309,IDN,PT. Fangiono Agro Plantation,PT. Fangiono Agro Plantation,Surya Dumai Group,,94,17749
7310,IDN,PT. Agro Majusejahtera,PT. Agro Majusejahtera,Sinar Mas,,68,24330
7311,IDN,PT. Borneo Khatulistiwa Sawit,PT. Borneo Khatulistiwa Sawit,No group,,99,17622
7312,IDN,PT. Umekah Sari Pratama,PT. Umekah Sari Pratama,No group,,99,16453
7313,IDN,PT. Kencana Graha Permai,PT. Kencana Graha Permai,Sinar Mas,,68,14229
7314,IDN,PT. Bangun Nusa Mandiri,PT. Bangun Nusa Mandiri,Sinar Mas,,68,25915
